Table Name,Function Name,Time,R/W,data1,data2,data3,data4,data5
accounts,FetchClassicSessionCount,3186.947,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3186.948,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3216.927,R,lastActivity,,,,
accounts,FetchBattleCount,3216.940,R,banned,,,,
accountStats,FetchBattleCount,3216.940,R,battleCount,,,,
accounts,FetchClassicSessionCount,3216.951,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3216.951,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3246.926,R,lastActivity,,,,
accounts,FetchBattleCount,3246.936,R,banned,,,,
accountStats,FetchBattleCount,3246.937,R,battleCount,,,,
accounts,FetchClassicSessionCount,3246.948,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3246.948,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3276.926,R,lastActivity,,,,
accounts,FetchBattleCount,3276.936,R,banned,,,,
accountStats,FetchBattleCount,3276.936,R,battleCount,,,,
accounts,FetchClassicSessionCount,3276.947,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3276.947,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3306.926,R,lastActivity,,,,
accounts,FetchBattleCount,3306.939,R,banned,,,,
accountStats,FetchBattleCount,3306.940,R,battleCount,,,,
accounts,FetchClassicSessionCount,3306.950,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3306.950,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3336.928,R,lastActivity,,,,
accounts,FetchBattleCount,3336.938,R,banned,,,,
accountStats,FetchBattleCount,3336.938,R,battleCount,,,,
accounts,FetchClassicSessionCount,3336.948,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3336.949,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3366.926,R,lastActivity,,,,
accounts,FetchBattleCount,3366.936,R,banned,,,,
accountStats,FetchBattleCount,3366.936,R,battleCount,,,,
accounts,FetchClassicSessionCount,3366.946,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3366.947,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3396.926,R,lastActivity,,,,
accounts,FetchBattleCount,3396.937,R,banned,,,,
accountStats,FetchBattleCount,3396.937,R,battleCount,,,,
accounts,FetchClassicSessionCount,3396.947,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3396.947,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3426.926,R,lastActivity,,,,
accounts,FetchBattleCount,3426.936,R,banned,,,,
accountStats,FetchBattleCount,3426.936,R,battleCount,,,,
accounts,FetchClassicSessionCount,3426.946,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3426.947,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3456.926,R,lastActivity,,,,
accounts,FetchBattleCount,3456.936,R,banned,,,,
accountStats,FetchBattleCount,3456.936,R,battleCount,,,,
accounts,FetchClassicSessionCount,3456.947,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3456.947,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3486.926,R,lastActivity,,,,
accounts,FetchBattleCount,3486.936,R,banned,,,,
accountStats,FetchBattleCount,3486.936,R,battleCount,,,,
accounts,FetchClassicSessionCount,3486.947,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3486.947,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3516.927,R,lastActivity,,,,
accounts,FetchBattleCount,3516.938,R,banned,,,,
accountStats,FetchBattleCount,3516.938,R,battleCount,,,,
accounts,FetchClassicSessionCount,3516.948,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3516.948,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3546.926,R,lastActivity,,,,
accounts,FetchBattleCount,3546.936,R,banned,,,,
accountStats,FetchBattleCount,3546.937,R,battleCount,,,,
accounts,FetchClassicSessionCount,3546.947,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3546.947,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3576.926,R,lastActivity,,,,
accounts,FetchBattleCount,3576.937,R,banned,,,,
accountStats,FetchBattleCount,3576.937,R,battleCount,,,,
accounts,FetchClassicSessionCount,3576.948,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3576.948,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3606.927,R,lastActivity,,,,
accounts,FetchBattleCount,3606.937,R,banned,,,,
accountStats,FetchBattleCount,3606.937,R,battleCount,,,,
accounts,FetchClassicSessionCount,3606.948,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3606.948,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3636.924,R,lastActivity,,,,
accounts,FetchBattleCount,3636.935,R,banned,,,,
accountStats,FetchBattleCount,3636.935,R,battleCount,,,,
accounts,FetchClassicSessionCount,3636.945,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3636.945,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3666.926,R,lastActivity,,,,
accounts,FetchBattleCount,3666.936,R,banned,,,,
accountStats,FetchBattleCount,3666.936,R,battleCount,,,,
accounts,FetchClassicSessionCount,3666.947,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3666.947,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3696.927,R,lastActivity,,,,
accounts,FetchBattleCount,3696.939,R,banned,,,,
accountStats,FetchBattleCount,3696.939,R,battleCount,,,,
accounts,FetchClassicSessionCount,3696.949,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3696.949,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3726.926,R,lastActivity,,,,
accounts,FetchBattleCount,3726.937,R,banned,,,,
accountStats,FetchBattleCount,3726.937,R,battleCount,,,,
accounts,FetchClassicSessionCount,3726.947,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3726.947,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3756.926,R,lastActivity,,,,
accounts,FetchBattleCount,3756.937,R,banned,,,,
accountStats,FetchBattleCount,3756.937,R,battleCount,,,,
accounts,FetchClassicSessionCount,3756.947,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3756.947,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,3783.713,R,uuid,,,,
activeClientSessions,UpdateActiveSession,3783.747,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,3783.747,R,data,,,,
sessions,FetchUUIDFromToken,3783.889,R,uuid,,,,
activeClientSessions,UpdateActiveSession,3783.890,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,3783.891,R,data,,,,
sessions,FetchUUIDFromToken,3783.891,R,uuid,,,,
activeClientSessions,UpdateActiveSession,3783.891,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,3783.892,R,data,,,,
sessions,FetchUUIDFromToken,3783.892,R,uuid,,,,
activeClientSessions,UpdateActiveSession,3783.893,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,3783.893,R,data,,,,
accounts,FetchPlayerCount,3786.922,R,lastActivity,,,,
accounts,FetchBattleCount,3786.933,R,banned,,,,
accountStats,FetchBattleCount,3786.933,R,battleCount,,,,
accounts,FetchClassicSessionCount,3786.943,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3786.943,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,3787.514,R,uuid,,,,
accounts,FetchUsernameFromUUID,3787.514,R,userName,,,,
accounts,FetchDiscordIdByUsername,3787.515,R,discordId,,,,
accounts,FetchGoogleIdByUsername,3787.515,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,3787.516,R,slot,,,,
sessions,FetchUUIDFromToken,3787.882,R,uuid,,,,
activeClientSessions,UpdateActiveSession,3787.882,W,uuid,clientSessionId,,,
sessionSaveData,DeleteSessionSaveData,3787.884,W,sessionSaveData,,,,
sessions,FetchUUIDFromToken,3788.431,R,uuid,,,,
activeClientSessions,IsActiveSession,3788.997,R,id,,,,
accounts,FetchTrainerIds,3788.998,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,3788.998,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,3788.999,R,data,,,,
accounts,UpdateAccountLastActivity,3789.001,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,3789.012,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,3789.013,W,lastActivity,,,,
accountStats,UpdateAccountStats,3789.014,W,stats,,,,
systemSaveData,StoreSystemSaveData,3789.036,W,uuid,data,timeStamp,,
accounts,FetchPlayerCount,3816.926,R,lastActivity,,,,
accounts,FetchBattleCount,3816.936,R,banned,,,,
accountStats,FetchBattleCount,3816.936,R,battleCount,,,,
accounts,FetchClassicSessionCount,3816.947,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3816.947,R,classicSessionPlayedCount,,,,
accounts,FetchPlayerCount,3846.926,R,lastActivity,,,,
accounts,FetchBattleCount,3846.936,R,banned,,,,
accountStats,FetchBattleCount,3846.936,R,battleCount,,,,
accounts,FetchClassicSessionCount,3846.946,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3846.947,R,classicSessionPlayedCount,,,,
sessions,FetchUUIDFromToken,3853.235,R,uuid,,,,
activeClientSessions,IsActiveSession,3853.236,R,id,,,,
sessions,FetchUUIDFromToken,3866.853,R,uuid,,,,
activeClientSessions,IsActiveSession,3866.965,R,id,,,,
accounts,FetchTrainerIds,3866.966,R,trainerID,secretID,,,
accountStats,RetrievePlaytime,3866.966,R,playtime,,,,
sessionSaveData,ReadSessionSaveData,3866.967,R,data,,,,
accounts,UpdateAccountLastActivity,3866.969,W,lastActivity,,,,
sessionSaveData,StoreSessionSaveData,3866.973,W,uuid,slot,data,timeStamp,
accounts,UpdateAccountLastActivity,3866.974,W,lastActivity,,,,
accountStats,UpdateAccountStats,3866.975,W,stats,,,,
systemSaveData,StoreSystemSaveData,3866.996,W,uuid,data,timeStamp,,
sessions,FetchUUIDFromToken,3868.859,R,uuid,,,,
accounts,FetchUsernameFromUUID,3868.860,R,userName,,,,
accounts,FetchDiscordIdByUsername,3868.860,R,discordId,,,,
accounts,FetchGoogleIdByUsername,3868.861,R,googleId,,,,
sessionSaveData,GetLatestSessionSaveDataSlot,3868.862,R,slot,,,,
sessions,FetchUUIDFromToken,3869.252,R,uuid,,,,
activeClientSessions,IsActiveSession,3869.253,R,id,,,,
systemSaveData,ReadSystemSaveData,3869.254,R,data,,,,
sessions,FetchUUIDFromToken,3870.600,R,uuid,,,,
activeClientSessions,UpdateActiveSession,3870.601,W,uuid,clientSessionId,,,
sessionSaveData,ReadSessionSaveData,3870.602,R,data,,,,
accounts,FetchPlayerCount,3876.920,R,lastActivity,,,,
accounts,FetchBattleCount,3876.931,R,banned,,,,
accountStats,FetchBattleCount,3876.931,R,battleCount,,,,
accounts,FetchClassicSessionCount,3876.941,R,classicSessionPlayedCount,,,,
accountStats,FetchClassicSessionCount,3876.941,R,classicSessionPlayedCount,,,,
sessions,RemoveSessionFromToken,3887.476,W,token,,,,
